Gene name	Mouse gene name	Mouse homology type
TRDV1	Trav15d-1-dv6d-1	ortholog_one2many
TRDV1	Trav15-2-dv6-2	ortholog_one2many
TRDV1	Trav15d-2-dv6d-2	ortholog_one2many
TRDV1	Trav15n-2	ortholog_one2many
TRDV1	Trav15n-1	ortholog_one2many
CPM	Cpm	ortholog_one2one
		
TRAV24		
		
		
		
TRAV25	Trav18	ortholog_one2many
		
TRAV26-1		
TRAV8-7		
NPC1L1	Npc1l1	ortholog_one2one
TRAV27	Trav18	ortholog_one2many
MIR222HG		
TRAV28		
TRAV29DV5	Trav19	ortholog_one2one
UBE2DNL		
TRAV30		
TRAV31		
TRAV32		
TRAV33		
		
TRAV26-2	Trav21-dv12	ortholog_one2one
CATSPERG	Catsperg1	ortholog_one2many
CATSPERG	Catsperg2	ortholog_one2many
		
TRAV34	Trdv1	ortholog_one2one
GAPDHP57		
TRAV35		
		
		
TRAV36DV7		
SGCEP1		
MRPS18BP2		
TRAV37		
TRAV38-1	Trdv2-2	ortholog_one2many
LINC00630		
TAGLN	Tagln	ortholog_one2one
TRAV38-2DV8	Trdv2-2	ortholog_one2many
MGAT4A	Mgat4a	ortholog_one2one
TRAV39	Trav23	ortholog_one2one
TRAV40		
TRAV41		
IGHG1		
		
		
MND1	Mnd1	ortholog_one2one
IGHG3		
TMCC1P1		
		
DEPDC1P1		
FTX		
		
ATP6V1G1P1		
		ortholog_one2many
IGHD		
KRT90P		
FAM110D	Fam110d	ortholog_one2one
		
IGHM	Ighm	ortholog_one2one
		
LINC01257		
CHRNA7	Chrna7	ortholog_one2many
		
		
		
SH3GLB2	Sh3glb2	ortholog_one2one
C1GALT1P3		
ICMT	Icmt	ortholog_one2one
MIR4539		
MIR4507		
MIR4538		
MIR4537		
RPL21P99		
IGHJ6		
		
SLA	Sla	ortholog_one2one
IGHJ3P		
		
IGHJ5		
MSH5-SAPCD1	Msh5	ortholog_one2many
RPS6P22		
		
IGHJ4		
RPS2P41		
RNF214	Rnf214	ortholog_one2one
IGHJ3		
EFL1P2		
DAO	Dao	ortholog_one2one
IGHJ2P		
IGHJ2		
		
		
HNRNPA3P7		
LINC02835		
IGHJ1		
		
		
		
ANKRD44-IT1		
IGHD7-27		
EPHA5-AS1		
IGHJ1P		
THG1L	Thg1l	ortholog_one2one
IGHD1-26		
		
IGHD6-25		
RNU2-40P		
IGHD5-24		
		
NPAS2	Npas2	ortholog_one2one
FAM192BP		
IGHD4-23		
		
IGHD3-22		
		
IGHD2-21		
		
WASF2	Wasf2	ortholog_one2one
C4orf36	1700016H13Rik	ortholog_one2many
IGHD1-20		
IGHD6-19		
IGHD5-18		
IGHD4-17		
DMTF1	Dmtf1	ortholog_one2many
DMTF1	4932411N23Rik	ortholog_one2many
IGHD3-16		
IGHD2-15		
SEPTIN14P5		
IGHD1-14		
		
IGHD6-13		
		
LINC02103		
IGHD5-12		
DENND6A	Dennd6a	ortholog_one2one
IGHD4-11		
		
IGHD3-10		
		
IGHD3-9		
		
IGHD2-8		
MTCO1P24		
IGHD1-7		
		
		
IGHD6-6		
		
	1700016H13Rik	ortholog_one2many
IGHD5-5		
		
		
IGHD4-4		
PELO	Pelo	ortholog_one2one
MED18	Med18	ortholog_one2one
		
IGHD3-3		
IGHD2-2		
IGHD1-1		
IGHV6-1		
		
IGHVII-1-1		
TECRP1		
ADAM6		
		
HAVCR1	Havcr1	ortholog_one2many
HAVCR1	Gm12169	ortholog_one2many
HAVCR1	BC053393	ortholog_one2many
HAVCR1	Timd2	ortholog_one2many
		
		
		
KLHL8	Klhl8	ortholog_one2one
IGHV1-2		
		
		
		
IGHVIII-2-1		
		
IGHV1-3	Ighv1-5	ortholog_many2many
IGHV1-3	Ighv1-81	ortholog_many2many
IGHV1-3	Ighv1-78	ortholog_many2many
IGHV1-3	Ighv1-50	ortholog_many2many
IGHV1-3	Ighv1-69	ortholog_many2many
IGHV1-3	Ighv1-19	ortholog_many2many
IGHV1-3	Ighv1-4	ortholog_many2many
IGHV1-3	Ighv1-63	ortholog_many2many
IGHV1-3	Ighv1-49	ortholog_many2many
IGHV1-3	Ighv1-56	ortholog_many2many
IGHV1-3	Ighv1-80	ortholog_many2many
IGHV1-3	Ighv1-74	ortholog_many2many
IGHV1-3	Ighv1-58	ortholog_many2many
IGHV1-3	Ighv1-62-3	ortholog_many2many
IGHV1-3	Ighv1-11	ortholog_many2many
IGHV1-3	Ighv1-82	ortholog_many2many
IGHV1-3	Ighv1-54	ortholog_many2many
IGHV1-3	Ighv1-16	ortholog_many2many
IGHV1-3	Ighv1-75	ortholog_many2many
IGHV1-3	Ighv1-23	ortholog_many2many
IGHV1-3	Ighv1-37	ortholog_many2many
IGHV1-3	Ighv1-7	ortholog_many2many
IGHV1-3	Ighv1-18	ortholog_many2many
IGHV1-3	Ighv1-85	ortholog_many2many
IGHV1-3	Ighv1-43	ortholog_many2many
IGHV1-3	Ighv1-62-1	ortholog_many2many
IGHV1-3	Ighv1-20	ortholog_many2many
IGHV1-3	Ighv1-26	ortholog_many2many
IGHV1-3	Ighv1-59	ortholog_many2many
IGHV1-3	Ighv1-71	ortholog_many2many
IGHV1-3	Ighv1-55	ortholog_many2many
IGHV1-3	Ighv1-34	ortholog_many2many
IGHV1-3	Ighv1-72	ortholog_many2many
IGHV1-3	Ighv1-12	ortholog_many2many
IGHV1-3	Ighv1-47	ortholog_many2many
IGHV1-3	Ighv1-66	ortholog_many2many
IGHV1-3	Ighv14-2	ortholog_many2many
IGHV1-3	Ighv1-9	ortholog_many2many
IGHV1-3	Ighv1-53	ortholog_many2many
IGHV1-3	Ighv14-1	ortholog_many2many
IGHV1-3	Ighv1-76	ortholog_many2many
IGHV1-3	Ighv1-52	ortholog_many2many
IGHV1-3	Ighv1-67	ortholog_many2many
IGHV1-3	Ighv1-39	ortholog_many2many
IGHV1-3	Ighv14-3	ortholog_many2many
IGHV1-3	Ighv1-36	ortholog_many2many
IGHV1-3	Ighv15-2	ortholog_many2many
IGHV1-3	Ighv1-22	ortholog_many2many
IGHV1-3	Ighv1-61	ortholog_many2many
IGHV1-3	Ighv1-15	ortholog_many2many
IGHV1-3	Ighv1-64	ortholog_many2many
IGHV1-3	Ighv1-84	ortholog_many2many
IGHV1-3	Ighv14-4	ortholog_many2many
IGHV1-3	Ighv1-31	ortholog_many2many
IGHV1-3	Ighv1-42	ortholog_many2many
IGHV1-3	Ighv1-62-2	ortholog_many2many
IGHV1-3	Ighv1-24	ortholog_many2many
IGHV1-3	Ighv1-77	ortholog_many2many
MMEL1-AS1		
LINC01648		
IGHV4-4	Ighv3-1	ortholog_many2many
IGHV4-4	Ighv3-4	ortholog_many2many
IGHV4-4	Ighv3-8	ortholog_many2many
IGHV4-4	Ighv12-3	ortholog_many2many
IGHV4-4	Ighv3-6	ortholog_many2many
IGHV4-4	Ighv3-5	ortholog_many2many
IGHV4-4	Ighv3-3	ortholog_many2many
CACNA2D3	Cacna2d3	ortholog_one2one
IGHV7-4-1	Ighv9-3	ortholog_many2many
IGHV7-4-1	Ighv9-4	ortholog_many2many
IGHV7-4-1	Ighv9-2	ortholog_many2many
IGHV7-4-1	Ighv9-1	ortholog_many2many
IGHV2-5	Ighv8-13	ortholog_many2many
IGHV2-5	Ighv8-2	ortholog_many2many
IGHV2-5	Ighv8-5	ortholog_many2many
IGHV2-5	Ighv8-8	ortholog_many2many
IGHV2-5	Ighv8-12	ortholog_many2many
IGHV2-5	Ighv8-9	ortholog_many2many
IGHV2-5	Ighv8-4	ortholog_many2many
IGHV2-5	Ighv8-11	ortholog_many2many
IGHV2-5	Ighv8-6	ortholog_many2many
NDUFA3P1		
SLC9A1	Slc9a1	ortholog_one2one
RPS10P28		
IGHVIII-5-1		
IGHVIII-5-2		
IGHV3-6		
IGHV3-7		
		
MIR6126		
SLC7A9	Slc7a9	ortholog_one2one
RNA5SP389		
C16orf90	1700037C18Rik	ortholog_one2one
IGHVII-60-1		
RNU6-850P	Gm25416	ortholog_many2many
RNU6-850P	U6	ortholog_many2many
IGHV4-61	Ighv3-1	ortholog_many2many
IGHV4-61	Ighv3-4	ortholog_many2many
IGHV4-61	Ighv3-8	ortholog_many2many
IGHV4-61	Ighv12-3	ortholog_many2many
IGHV4-61	Ighv3-6	ortholog_many2many
IGHV4-61	Ighv3-5	ortholog_many2many
IGHV4-61	Ighv3-3	ortholog_many2many
SAPCD1	Sapcd1	ortholog_one2one
HOXC13-AS		
IGHV3-62		
		
IGHVII-62-1		
		
IGHV3-63		
		
		
		
IGHV3-64		
NOP56P3		
CCDC63		
IGHV3-65		
CEP164	Cep164	ortholog_one2one
IGHVII-65-1		
SAPCD1-AS1		
CLUAP1	Gm20695	ortholog_one2many
CLUAP1	Cluap1	ortholog_one2many
IGHV3-66		
VWA7	Vwa7	ortholog_one2one
IGHV1-67		
SLC20A1P1		
IGHVII-67-1		
IGHVIII-67-2		
		
IGHVIII-67-3		
IGHVIII-67-4		
IGHV1-68		
IGHV1-69	Ighv1-5	ortholog_many2many
IGHV1-69	Ighv1-81	ortholog_many2many
IGHV1-69	Ighv1-78	ortholog_many2many
IGHV1-69	Ighv1-50	ortholog_many2many
IGHV1-69	Ighv1-69	ortholog_many2many
IGHV1-69	Ighv1-19	ortholog_many2many
IGHV1-69	Ighv1-4	ortholog_many2many
IGHV1-69	Ighv1-63	ortholog_many2many
IGHV1-69	Ighv1-49	ortholog_many2many
IGHV1-69	Ighv1-56	ortholog_many2many
IGHV1-69	Ighv1-80	ortholog_many2many
IGHV1-69	Ighv1-74	ortholog_many2many
IGHV1-69	Ighv1-58	ortholog_many2many
IGHV1-69	Ighv1-62-3	ortholog_many2many
IGHV1-69	Ighv1-11	ortholog_many2many
IGHV1-69	Ighv1-82	ortholog_many2many
IGHV1-69	Ighv1-54	ortholog_many2many
IGHV1-69	Ighv1-16	ortholog_many2many
IGHV1-69	Ighv1-75	ortholog_many2many
IGHV1-69	Ighv1-23	ortholog_many2many
IGHV1-69	Ighv1-37	ortholog_many2many
IGHV1-69	Ighv1-7	ortholog_many2many
IGHV1-69	Ighv1-18	ortholog_many2many
IGHV1-69	Ighv1-85	ortholog_many2many
IGHV1-69	Ighv1-43	ortholog_many2many
IGHV1-69	Ighv1-62-1	ortholog_many2many
IGHV1-69	Ighv1-20	ortholog_many2many
IGHV1-69	Ighv1-26	ortholog_many2many
IGHV1-69	Ighv1-59	ortholog_many2many
IGHV1-69	Ighv1-71	ortholog_many2many
IGHV1-69	Ighv1-55	ortholog_many2many
IGHV1-69	Ighv1-34	ortholog_many2many
IGHV1-69	Ighv1-72	ortholog_many2many
IGHV1-69	Ighv1-12	ortholog_many2many
IGHV1-69	Ighv1-47	ortholog_many2many
IGHV1-69	Ighv1-66	ortholog_many2many
IGHV1-69	Ighv14-2	ortholog_many2many
IGHV1-69	Ighv1-9	ortholog_many2many
IGHV1-69	Ighv1-53	ortholog_many2many
IGHV1-69	Ighv14-1	ortholog_many2many
IGHV1-69	Ighv1-76	ortholog_many2many
IGHV1-69	Ighv1-52	ortholog_many2many
IGHV1-69	Ighv1-67	ortholog_many2many
IGHV1-69	Ighv1-39	ortholog_many2many
IGHV1-69	Ighv14-3	ortholog_many2many
IGHV1-69	Ighv1-36	ortholog_many2many
IGHV1-69	Ighv15-2	ortholog_many2many
IGHV1-69	Ighv1-22	ortholog_many2many
IGHV1-69	Ighv1-61	ortholog_many2many
IGHV1-69	Ighv1-15	ortholog_many2many
IGHV1-69	Ighv1-64	ortholog_many2many
IGHV1-69	Ighv1-84	ortholog_many2many
IGHV1-69	Ighv14-4	ortholog_many2many
IGHV1-69	Ighv1-31	ortholog_many2many
IGHV1-69	Ighv1-42	ortholog_many2many
IGHV1-69	Ighv1-62-2	ortholog_many2many
IGHV1-69	Ighv1-24	ortholog_many2many
IGHV1-69	Ighv1-77	ortholog_many2many
IGHV2-70D	Ighv8-13	ortholog_many2many
IGHV2-70D	Ighv8-2	ortholog_many2many
IGHV2-70D	Ighv8-5	ortholog_many2many
IGHV2-70D	Ighv8-8	ortholog_many2many
IGHV2-70D	Ighv8-12	ortholog_many2many
IGHV2-70D	Ighv8-9	ortholog_many2many
IGHV2-70D	Ighv8-4	ortholog_many2many
IGHV2-70D	Ighv8-11	ortholog_many2many
IGHV2-70D	Ighv8-6	ortholog_many2many
RPS2P18		
IGHV3-69-1		
		
ARHGAP42P2		
IGHV1-69-2	Ighv1-5	ortholog_many2many
IGHV1-69-2	Ighv1-81	ortholog_many2many
IGHV1-69-2	Ighv1-78	ortholog_many2many
IGHV1-69-2	Ighv1-50	ortholog_many2many
IGHV1-69-2	Ighv1-69	ortholog_many2many
IGHV1-69-2	Ighv1-19	ortholog_many2many
IGHV1-69-2	Ighv1-4	ortholog_many2many
IGHV1-69-2	Ighv1-63	ortholog_many2many
IGHV1-69-2	Ighv1-49	ortholog_many2many
IGHV1-69-2	Ighv1-56	ortholog_many2many
IGHV1-69-2	Ighv1-80	ortholog_many2many
IGHV1-69-2	Ighv1-74	ortholog_many2many
IGHV1-69-2	Ighv1-58	ortholog_many2many
IGHV1-69-2	Ighv1-62-3	ortholog_many2many
IGHV1-69-2	Ighv1-11	ortholog_many2many
IGHV1-69-2	Ighv1-82	ortholog_many2many
IGHV1-69-2	Ighv1-54	ortholog_many2many
IGHV1-69-2	Ighv1-16	ortholog_many2many
IGHV1-69-2	Ighv1-75	ortholog_many2many
IGHV1-69-2	Ighv1-23	ortholog_many2many
IGHV1-69-2	Ighv1-37	ortholog_many2many
IGHV1-69-2	Ighv1-7	ortholog_many2many
IGHV1-69-2	Ighv1-18	ortholog_many2many
IGHV1-69-2	Ighv1-85	ortholog_many2many
IGHV1-69-2	Ighv1-43	ortholog_many2many
IGHV1-69-2	Ighv1-62-1	ortholog_many2many
IGHV1-69-2	Ighv1-20	ortholog_many2many
IGHV1-69-2	Ighv1-26	ortholog_many2many
IGHV1-69-2	Ighv1-59	ortholog_many2many
IGHV1-69-2	Ighv1-71	ortholog_many2many
IGHV1-69-2	Ighv1-55	ortholog_many2many
IGHV1-69-2	Ighv1-34	ortholog_many2many
IGHV1-69-2	Ighv1-72	ortholog_many2many
IGHV1-69-2	Ighv1-12	ortholog_many2many
IGHV1-69-2	Ighv1-47	ortholog_many2many
IGHV1-69-2	Ighv1-66	ortholog_many2many
IGHV1-69-2	Ighv14-2	ortholog_many2many
IGHV1-69-2	Ighv1-9	ortholog_many2many
IGHV1-69-2	Ighv1-53	ortholog_many2many
IGHV1-69-2	Ighv14-1	ortholog_many2many
IGHV1-69-2	Ighv1-76	ortholog_many2many
IGHV1-69-2	Ighv1-52	ortholog_many2many
IGHV1-69-2	Ighv1-67	ortholog_many2many
IGHV1-69-2	Ighv1-39	ortholog_many2many
IGHV1-69-2	Ighv14-3	ortholog_many2many
IGHV1-69-2	Ighv1-36	ortholog_many2many
IGHV1-69-2	Ighv15-2	ortholog_many2many
IGHV1-69-2	Ighv1-22	ortholog_many2many
IGHV1-69-2	Ighv1-61	ortholog_many2many
IGHV1-69-2	Ighv1-15	ortholog_many2many
IGHV1-69-2	Ighv1-64	ortholog_many2many
IGHV1-69-2	Ighv1-84	ortholog_many2many
IGHV1-69-2	Ighv14-4	ortholog_many2many
IGHV1-69-2	Ighv1-31	ortholog_many2many
IGHV1-69-2	Ighv1-42	ortholog_many2many
IGHV1-69-2	Ighv1-62-2	ortholog_many2many
IGHV1-69-2	Ighv1-24	ortholog_many2many
IGHV1-69-2	Ighv1-77	ortholog_many2many
		
IGHV1-69D	Ighv1-5	ortholog_many2many
IGHV1-69D	Ighv1-81	ortholog_many2many
IGHV1-69D	Ighv1-78	ortholog_many2many
IGHV1-69D	Ighv1-50	ortholog_many2many
IGHV1-69D	Ighv1-69	ortholog_many2many
IGHV1-69D	Ighv1-19	ortholog_many2many
IGHV1-69D	Ighv1-4	ortholog_many2many
IGHV1-69D	Ighv1-63	ortholog_many2many
IGHV1-69D	Ighv1-49	ortholog_many2many
IGHV1-69D	Ighv1-56	ortholog_many2many
IGHV1-69D	Ighv1-80	ortholog_many2many
IGHV1-69D	Ighv1-74	ortholog_many2many
IGHV1-69D	Ighv1-58	ortholog_many2many
IGHV1-69D	Ighv1-62-3	ortholog_many2many
IGHV1-69D	Ighv1-11	ortholog_many2many
IGHV1-69D	Ighv1-82	ortholog_many2many
IGHV1-69D	Ighv1-54	ortholog_many2many
IGHV1-69D	Ighv1-16	ortholog_many2many
IGHV1-69D	Ighv1-75	ortholog_many2many
IGHV1-69D	Ighv1-23	ortholog_many2many
IGHV1-69D	Ighv1-37	ortholog_many2many
IGHV1-69D	Ighv1-7	ortholog_many2many
IGHV1-69D	Ighv1-18	ortholog_many2many
IGHV1-69D	Ighv1-85	ortholog_many2many
IGHV1-69D	Ighv1-43	ortholog_many2many
IGHV1-69D	Ighv1-62-1	ortholog_many2many
IGHV1-69D	Ighv1-20	ortholog_many2many
IGHV1-69D	Ighv1-26	ortholog_many2many
IGHV1-69D	Ighv1-59	ortholog_many2many
IGHV1-69D	Ighv1-71	ortholog_many2many
IGHV1-69D	Ighv1-55	ortholog_many2many
IGHV1-69D	Ighv1-34	ortholog_many2many
IGHV1-69D	Ighv1-72	ortholog_many2many
IGHV1-69D	Ighv1-12	ortholog_many2many
IGHV1-69D	Ighv1-47	ortholog_many2many
IGHV1-69D	Ighv1-66	ortholog_many2many
IGHV1-69D	Ighv14-2	ortholog_many2many
IGHV1-69D	Ighv1-9	ortholog_many2many
IGHV1-69D	Ighv1-53	ortholog_many2many
IGHV1-69D	Ighv14-1	ortholog_many2many
IGHV1-69D	Ighv1-76	ortholog_many2many
IGHV1-69D	Ighv1-52	ortholog_many2many
IGHV1-69D	Ighv1-67	ortholog_many2many
IGHV1-69D	Ighv1-39	ortholog_many2many
IGHV1-69D	Ighv14-3	ortholog_many2many
IGHV1-69D	Ighv1-36	ortholog_many2many
IGHV1-69D	Ighv15-2	ortholog_many2many
IGHV1-69D	Ighv1-22	ortholog_many2many
IGHV1-69D	Ighv1-61	ortholog_many2many
IGHV1-69D	Ighv1-15	ortholog_many2many
IGHV1-69D	Ighv1-64	ortholog_many2many
IGHV1-69D	Ighv1-84	ortholog_many2many
IGHV1-69D	Ighv14-4	ortholog_many2many
IGHV1-69D	Ighv1-31	ortholog_many2many
IGHV1-69D	Ighv1-42	ortholog_many2many
IGHV1-69D	Ighv1-62-2	ortholog_many2many
IGHV1-69D	Ighv1-24	ortholog_many2many
IGHV1-69D	Ighv1-77	ortholog_many2many
IGHV2-70	Ighv8-13	ortholog_many2many
IGHV2-70	Ighv8-2	ortholog_many2many
IGHV2-70	Ighv8-5	ortholog_many2many
IGHV2-70	Ighv8-8	ortholog_many2many
IGHV2-70	Ighv8-12	ortholog_many2many
IGHV2-70	Ighv8-9	ortholog_many2many
IGHV2-70	Ighv8-4	ortholog_many2many
IGHV2-70	Ighv8-11	ortholog_many2many
IGHV2-70	Ighv8-6	ortholog_many2many
IGHV3-71		
Y_RNA		
		
RNU6-975P		
IGHV3-72	Ighv6-7	ortholog_many2many
IGHV3-72	Ighv7-1	ortholog_many2many
IGHV3-72	Ighv6-6	ortholog_many2many
IGHV3-72	Ighv10-1	ortholog_many2many
IGHV3-72	Ighv7-2	ortholog_many2many
IGHV3-72	Ighv7-3	ortholog_many2many
IGHV3-72	Ighv6-3	ortholog_many2many
IGHV3-72	Ighv6-4	ortholog_many2many
IGHV3-72	Ighv6-5	ortholog_many2many
IGHV3-72	Ighv7-4	ortholog_many2many
IGHV3-72	Ighv10-3	ortholog_many2many
IGHV3-72	Ighv13-2	ortholog_many2many
RN7SL827P		
		
DOLPP1	Dolpp1	ortholog_one2one
FHL2	Fhl2	ortholog_one2one
IGHV3-73	Ighv6-7	ortholog_many2many
IGHV3-73	Ighv7-1	ortholog_many2many
IGHV3-73	Ighv6-6	ortholog_many2many
IGHV3-73	Ighv10-1	ortholog_many2many
IGHV3-73	Ighv7-2	ortholog_many2many
IGHV3-73	Ighv7-3	ortholog_many2many
IGHV3-73	Ighv6-3	ortholog_many2many
IGHV3-73	Ighv6-4	ortholog_many2many
IGHV3-73	Ighv6-5	ortholog_many2many
IGHV3-73	Ighv7-4	ortholog_many2many
IGHV3-73	Ighv10-3	ortholog_many2many
IGHV3-73	Ighv13-2	ortholog_many2many
DDAH2	Ddah2	ortholog_one2one
PANK3	Pank3	ortholog_one2one
IGHV3-74		
IGHVII-74-1		
IGHV3-75		
IGHV3-76		
IGHVIII-76-1		
MIR5195		
IGHV5-78		
IGHVII-78-1		
IGHV3-79		
IGHV4-80		
IGHV7-81	Ighv9-3	ortholog_many2many
IGHV7-81	Ighv9-4	ortholog_many2many
IGHV7-81	Ighv9-2	ortholog_many2many
IGHV7-81	Ighv9-1	ortholog_many2many
		
		
IGHVIII-82		
MIPOL1	Mipol1	ortholog_one2one
JAKMIP2	Jakmip2	ortholog_one2one
SNRPEP7		
OR5BT1P		
LDLRAP1	Ldlrap1	ortholog_one2one
SLCO1B3-SLCO1B7	Slco1b2	ortholog_one2many
CEACAMP10		
		
		
GAPDHP60		
		
ZIM2-AS1		
RPS26P35		
		
		
MIR5705		
PTCSC1		
HSD17B13	Hsd17b13	ortholog_one2one
PRR13P3		
PREX2	Prex2	ortholog_one2one
		
OR5AK4P		
PTPA	Ptpa	ortholog_one2one
OR5AO1P		
RNF207-AS1		
KLK2	Klk1b21	ortholog_many2many
KLK2	Klk1b22	ortholog_many2many
KLK2	Klk1b26	ortholog_many2many
KLK2	Klk1b9	ortholog_many2many
KLK2	Klk1b16	ortholog_many2many
KLK2	Klk1b5	ortholog_many2many
KLK2	Klk1b4	ortholog_many2many
KLK2	Klk1b1	ortholog_many2many
KLK2	Klk1b3	ortholog_many2many
KLK2	Klk1b24	ortholog_many2many
KLK2	Klk1b27	ortholog_many2many
KLK2	Klk1	ortholog_many2many
KLK2	Klk1b8	ortholog_many2many
KLK2	Klk1b11	ortholog_many2many
OR5BP1P		
		
LRRC55	Lrrc55	ortholog_one2one
		
ATP5IF1	Atpif1	ortholog_one2one
TNKS1BP1	Tnks1bp1	ortholog_one2one
		
MIR223HG		
NLRC3	Nlrc3	ortholog_one2one
USP8P1		
RPL3P2		
WASF5P		
		
LINC02571		
DANT2		
		
MIR6891		
		
HSD17B11	Hsd17b11	ortholog_one2one
TP73-AS2		
DHFRP2		
		
		
		
RNU6-283P		
FGFR3P1		
ZDHHC20P2		
SDC3	Sdc3	ortholog_one2one
HLA-S		
		
UBR2	Ubr2	ortholog_one2one
		
SSRP1	Ssrp1	ortholog_one2one
MTHFD2P1		
HS6ST2	Hs6st2	ortholog_one2one
		
		
		
PIK3CD-AS1		
ADAM1B		
		
		
SETP6		
		
OR5BM1P		
CHCHD3P3		
		
OR5AC1		
		
LINC02399		
		
PAFAH2	Pafah2	ortholog_one2one
NDUFA5P6		
		
		
RN7SL681P		
RNU1-44P		
		
POU4F2	Pou4f2	ortholog_one2one
CADPS		
		
		
		
		
BTBD11	Btbd11	ortholog_one2one
RNU6-890P	Gm26065	ortholog_one2one
		
PRPH2	Prph2	ortholog_one2one
PRG3	Prg3	ortholog_one2one
		
USP17L15		
		
		
ATP6V0CP3		
BTF3L4P4		
		
TBCC	Tbcc	ortholog_one2one
		
PALLD-AS1		
RN7SKP299		
DUXA		
		
SLX4	Slx4	ortholog_one2one
MAP3K5	Map3k5	ortholog_one2one
CNGA1	Cnga1	ortholog_one2one
HSPA12A	Hspa12a	ortholog_one2one
PRG2	Prg2	ortholog_one2many
PLA2G4C	Pla2g4c	ortholog_one2one
		
		
		
Y_RNA		
		
HIGD1AP13		
		
		
		
		
		
		
		
BMP2K-DT		
		
		
		
	Prg2	ortholog_one2many
WDTC1	Wdtc1	ortholog_one2one
PAQR3	Paqr3	ortholog_one2one
PTPN4	Ptpn4	ortholog_one2one
TRAP1	Trap1	ortholog_one2one
BAALC-AS1		
NUDT22	Nudt22	ortholog_one2one
MAP3K5-AS1		
RNA5SP219		
		
PEX7	Pex7	ortholog_one2one
LRATD2	Lratd2	ortholog_one2one
ZYXP1		
SYNE3	Syne3	ortholog_one2one
		
		
COLEC10	Colec10	ortholog_one2one
LHFPL2	Lhfpl2	ortholog_one2one
		
		
DNAJC8	Dnajc8	ortholog_one2one
FKBP2		
RNU6-883P		
		
RPS26P41		
CDK5P1		
		
RN7SL127P		
		
LINC02365		
		
MYOZ1	Myoz1	ortholog_one2one
CASP3	Casp3	ortholog_one2one
MYC	Myc	ortholog_one2one
STK10	Stk10	ortholog_one2one
		
		
SLC35D3	Slc35d3	ortholog_one2one
		
Y_RNA		
SYNPO2L	Synpo2l	ortholog_one2one
RPL35AP3		
		
NHEG1		
RPL5P4		
		
SESN2	Sesn2	ortholog_one2one
HLA-DMB	H2-DMb1	ortholog_many2many
HLA-DMB	H2-DMb2	ortholog_many2many
HNRNPDLP2		
MTCYBP9		
SYNPO2L-AS1		
		
		
CEP83-DT		
		
BMS1P4-AGAP5		
OR7E126P		
LINC02463		
MIR6124		
RPS6P20		
		
		
		
ZNF766		
CARS1-AS1		
SNRNP200	Snrnp200	ortholog_one2one
BMS1P4		
CARS1P2		
FAM32EP		
RNU1-91P	U1	ortholog_one2one
		
		
		
		
		
		
SERINC2	Serinc2	ortholog_one2one
		
RNA5SP320		
LINC02368		
	H2-DMb1	ortholog_many2many
	H2-DMb2	ortholog_many2many
BMS1P4		
PKN3	Pkn3	ortholog_one2one
OSBPL5	Osbpl5	ortholog_one2one
HLA-DMA	H2-DMa	ortholog_one2one
TBC1D31	Tbc1d31	ortholog_one2one
DUSP8P5		
SLC15A4	Slc15a4	ortholog_one2one
		
		
SEC24C	Sec24c	ortholog_one2one
PROX2	Prox2	ortholog_one2one
		
		
N4BP3	N4bp3	ortholog_one2one
FAM187B2P		
		
ZNF264		
SIPA1L1	Sipa1l1	ortholog_one2one
PCBD2	Pcbd2	ortholog_one2one
EMC7	Emc7	ortholog_one2one
		
		
		
LINC02824		
ERBIN-DT		
BRD2	Brd2	ortholog_one2one
PSG9		
		
PRIMPOL	Primpol	ortholog_one2one
		
		
		
		
RPL32P2		
		
RN7SL560P		
PGBD4		
ZDHHC12	Zdhhc12	ortholog_one2one
		
		
		
		
ACSL6-AS1		
KATNBL1	Katnbl1	ortholog_one2one
		
MTMR12	Mtmr12	ortholog_one2one
MYL2	Myl2	ortholog_one2one
ZER1	Zer1	ortholog_one2one
AJAP1	Ajap1	ortholog_one2one
PSG3		
		
FUT11	Fut11	ortholog_one2one
PTAFR	Ptafr	ortholog_one2one
LINC02370		
CHCHD1	Chchd1	ortholog_one2one
		
CENPU	Cenpu	ortholog_one2one
NLRP9P1		
MIA-RAB4B	Mia	ortholog_many2many
MIA-RAB4B	Gm21983	ortholog_many2many
		
COPS5P2		
Metazoa_SRP		
		
CYP51A1P1		
TBC1D13	Tbc1d13	ortholog_one2one
		
		
ZNF480	Zfy2	ortholog_many2many
ZNF480	Zfy1	ortholog_many2many
ZSWIM8	Zswim8	ortholog_one2one
KBTBD8	Kbtbd8	ortholog_one2one
CLDN15	Cldn15	ortholog_one2one
ATXN2-AS		
		
KRT18P20		
		
		
	Rft1	ortholog_one2many
RPS6KA1	Rps6ka1	ortholog_one2one
EMC4	Emc4	ortholog_one2one
RPH3A	Rph3a	ortholog_one2one
VTI1BP1		
		
PLA2G4C-AS1		
		
		
		
		
UBA3	Uba3	ortholog_one2one
MIA	Mia	ortholog_many2many
MIA	Gm21983	ortholog_many2many
TSGA13	Tsga13	ortholog_one2one
		
		
		
		
SRL	Srl	ortholog_one2one
PPP2CA	Ppp2ca	ortholog_one2one
CEACAMP11		
ZKSCAN5	Zkscan5	ortholog_one2one
TFAP4	Tfap4	ortholog_one2one
